week_end_date,item_number,item_description,unit,city_code,city,price_pkr,price_lag_1w,price_lag_4w,price_wow_pct,price_rolling_4w_avg,price_rolling_4w_std,target_next_week_price_pkr,target_next_week_wow_pct,target_next_week_direction,split
2026-04-09,37,Georgette (Average Quality),1 mtr,1,Islamabad,399.91,399.91,394.66,0.0,399.91,0.0,399.91,0.0,flat,train
2026-04-16,37,Georgette (Average Quality),1 mtr,1,Islamabad,399.91,399.91,399.91,0.0,399.91,0.0,399.91,0.0,flat,train
2026-04-23,37,Georgette (Average Quality),1 mtr,1,Islamabad,399.91,399.91,399.91,0.0,399.91,0.0,399.91,0.0,flat,train
2026-04-30,37,Georgette (Average Quality),1 mtr,1,Islamabad,399.91,399.91,399.91,0.0,399.91,0.0,399.91,0.0,flat,train
2026-05-07,37,Georgette (Average Quality),1 mtr,1,Islamabad,399.91,399.91,399.91,0.0,399.91,0.0,399.91,0.0,flat,validation
2026-05-14,37,Georgette (Average Quality),1 mtr,1,Islamabad,399.91,399.91,399.91,0.0,399.91,0.0,424.51,6.151384,up,validation
2026-05-21,37,Georgette (Average Quality),1 mtr,1,Islamabad,424.51,399.91,399.91,6.151384,406.06,12.3,424.51,0.0,flat,validation
2026-06-04,37,Georgette (Average Quality),1 mtr,1,Islamabad,424.51,424.51,399.91,0.0,412.21,14.202817,424.51,0.0,flat,test
2026-06-11,37,Georgette (Average Quality),1 mtr,1,Islamabad,424.51,424.51,399.91,0.0,418.36,12.3,424.51,0.0,flat,test
2026-06-18,37,Georgette (Average Quality),1 mtr,1,Islamabad,424.51,424.51,399.91,0.0,424.51,0.0,424.51,0.0,flat,test
2026-07-02,37,Georgette (Average Quality),1 mtr,1,Islamabad,424.51,424.51,424.51,0.0,424.51,0.0,,,,test
2025-10-23,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,378.24,,,,,,378.24,0.0,flat,train
2025-10-30,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,378.24,378.24,,0.0,378.24,0.0,378.24,0.0,flat,train
2025-11-06,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,378.24,378.24,,0.0,378.24,0.0,378.24,0.0,flat,train
2025-11-13,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,378.24,378.24,,0.0,378.24,0.0,378.24,0.0,flat,train
2025-11-20,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,378.24,378.24,378.24,0.0,378.24,0.0,378.24,0.0,flat,train
2025-11-27,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,378.24,378.24,378.24,0.0,378.24,0.0,378.24,0.0,flat,train
2025-12-04,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,378.24,378.24,378.24,0.0,378.24,0.0,378.24,0.0,flat,train
2025-12-11,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,378.24,378.24,378.24,0.0,378.24,0.0,378.24,0.0,flat,train
2025-12-18,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,378.24,378.24,378.24,0.0,378.24,0.0,378.24,0.0,flat,train
2025-12-24,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,378.24,378.24,378.24,0.0,378.24,0.0,378.24,0.0,flat,train
2026-01-01,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,378.24,378.24,378.24,0.0,378.24,0.0,378.24,0.0,flat,train
2026-01-08,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,378.24,378.24,378.24,0.0,378.24,0.0,378.24,0.0,flat,train
2026-01-15,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,378.24,378.24,378.24,0.0,378.24,0.0,378.24,0.0,flat,train
2026-01-22,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,378.24,378.24,378.24,0.0,378.24,0.0,378.24,0.0,flat,train
2026-01-29,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,378.24,378.24,378.24,0.0,378.24,0.0,378.24,0.0,flat,train
2026-02-04,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,378.24,378.24,378.24,0.0,378.24,0.0,378.24,0.0,flat,train
2026-02-12,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,378.24,378.24,378.24,0.0,378.24,0.0,378.24,0.0,flat,train
2026-02-19,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,378.24,378.24,378.24,0.0,378.24,0.0,378.24,0.0,flat,train
2026-02-26,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,378.24,378.24,378.24,0.0,378.24,0.0,378.24,0.0,flat,train
2026-03-05,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,378.24,378.24,378.24,0.0,378.24,0.0,378.24,0.0,flat,train
2026-03-11,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,378.24,378.24,378.24,0.0,378.24,0.0,382.08,1.015228,up,train
2026-03-18,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,382.08,378.24,378.24,1.015228,379.2,1.92,382.08,0.0,flat,train
2026-03-26,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,382.08,382.08,378.24,0.0,380.16,2.217025,382.08,0.0,flat,train
2026-04-02,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,382.08,382.08,378.24,0.0,381.12,1.92,382.08,0.0,flat,train
2026-04-09,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,382.08,382.08,378.24,0.0,382.08,0.0,382.08,0.0,flat,train
2026-04-16,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,382.08,382.08,382.08,0.0,382.08,0.0,382.08,0.0,flat,train
2026-04-23,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,382.08,382.08,382.08,0.0,382.08,0.0,382.08,0.0,flat,train
2026-04-30,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,382.08,382.08,382.08,0.0,382.08,0.0,382.08,0.0,flat,train
2026-05-07,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,382.08,382.08,382.08,0.0,382.08,0.0,382.08,0.0,flat,validation
2026-05-14,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,382.08,382.08,382.08,0.0,382.08,0.0,422.27,10.51874,up,validation
2026-05-21,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,422.27,382.08,382.08,10.51874,392.1275,20.095,422.27,0.0,flat,validation
2026-06-04,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,422.27,422.27,382.08,0.0,402.175,23.203707,422.27,0.0,flat,test
2026-06-11,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,422.27,422.27,382.08,0.0,412.2225,20.095,422.27,0.0,flat,test
2026-06-18,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,422.27,422.27,382.08,0.0,422.27,0.0,422.27,0.0,flat,test
2026-07-02,37,Georgette (Average Quality),1 mtr,2,Rawalpindi,422.27,422.27,422.27,0.0,422.27,0.0,,,,test
2025-10-23,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,,,,,,250.0,0.0,flat,train
2025-10-30,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,,0.0,250.0,0.0,250.0,0.0,flat,train
2025-11-06,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,,0.0,250.0,0.0,250.0,0.0,flat,train
2025-11-13,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,,0.0,250.0,0.0,250.0,0.0,flat,train
2025-11-20,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,train
2025-11-27,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,train
2025-12-04,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,train
2025-12-11,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,train
2025-12-18,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,train
2025-12-24,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,train
2026-01-01,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,train
2026-01-08,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,train
2026-01-15,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,train
2026-01-22,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,train
2026-01-29,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,train
2026-02-04,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,train
2026-02-12,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,train
2026-02-19,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,train
2026-02-26,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,train
2026-03-05,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,train
2026-03-11,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,train
2026-03-18,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,train
2026-03-26,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,train
2026-04-02,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,train
2026-04-09,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,train
2026-04-16,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,train
2026-04-23,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,train
2026-04-30,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,train
2026-05-07,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,validation
2026-05-14,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,validation
2026-05-21,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,validation
2026-06-04,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,test
2026-06-11,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,test
2026-06-18,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,250.0,0.0,flat,test
2026-07-02,37,Georgette (Average Quality),1 mtr,3,Gujranwala,250.0,250.0,250.0,0.0,250.0,0.0,,,,test
2025-10-23,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,,,,,,300.0,0.0,flat,train
2025-10-30,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,,0.0,300.0,0.0,300.0,0.0,flat,train
2025-11-06,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,,0.0,300.0,0.0,300.0,0.0,flat,train
2025-11-13,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,,0.0,300.0,0.0,300.0,0.0,flat,train
2025-11-20,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,train
2025-11-27,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,train
2025-12-04,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,train
2025-12-11,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,train
2025-12-18,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,train
2025-12-24,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,train
2026-01-01,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,train
2026-01-08,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,train
2026-01-15,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,train
2026-01-22,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,train
2026-01-29,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,train
2026-02-04,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,train
2026-02-12,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,train
2026-02-19,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,train
2026-02-26,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,train
2026-03-05,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,train
2026-03-11,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,train
2026-03-18,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,train
2026-03-26,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,train
2026-04-02,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,train
2026-04-09,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,train
2026-04-16,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,train
2026-04-23,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,train
2026-04-30,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,train
2026-05-07,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,validation
2026-05-14,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,validation
2026-05-21,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,validation
2026-06-04,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,test
2026-06-11,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,test
2026-06-18,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,flat,test
2026-07-02,37,Georgette (Average Quality),1 mtr,4,Sialkot,300.0,300.0,300.0,0.0,300.0,0.0,,,,test
2025-10-23,37,Georgette (Average Quality),1 mtr,5,Lahore,349.32,,,,,,349.32,0.0,flat,train
2025-10-30,37,Georgette (Average Quality),1 mtr,5,Lahore,349.32,349.32,,0.0,349.32,0.0,349.32,0.0,flat,train
2025-11-06,37,Georgette (Average Quality),1 mtr,5,Lahore,349.32,349.32,,0.0,349.32,0.0,349.32,0.0,flat,train
2025-11-13,37,Georgette (Average Quality),1 mtr,5,Lahore,349.32,349.32,,0.0,349.32,0.0,349.32,0.0,flat,train
2025-11-20,37,Georgette (Average Quality),1 mtr,5,Lahore,349.32,349.32,349.32,0.0,349.32,0.0,349.32,0.0,flat,train
2025-11-27,37,Georgette (Average Quality),1 mtr,5,Lahore,349.32,349.32,349.32,0.0,349.32,0.0,349.32,0.0,flat,train
2025-12-04,37,Georgette (Average Quality),1 mtr,5,Lahore,349.32,349.32,349.32,0.0,349.32,0.0,349.32,0.0,flat,train
2025-12-11,37,Georgette (Average Quality),1 mtr,5,Lahore,349.32,349.32,349.32,0.0,349.32,0.0,349.32,0.0,flat,train
2025-12-18,37,Georgette (Average Quality),1 mtr,5,Lahore,349.32,349.32,349.32,0.0,349.32,0.0,349.32,0.0,flat,train
2025-12-24,37,Georgette (Average Quality),1 mtr,5,Lahore,349.32,349.32,349.32,0.0,349.32,0.0,349.32,0.0,flat,train
2026-01-01,37,Georgette (Average Quality),1 mtr,5,Lahore,349.32,349.32,349.32,0.0,349.32,0.0,349.32,0.0,flat,train
2026-01-08,37,Georgette (Average Quality),1 mtr,5,Lahore,349.32,349.32,349.32,0.0,349.32,0.0,392.36,12.321081,up,train
2026-01-15,37,Georgette (Average Quality),1 mtr,5,Lahore,392.36,349.32,349.32,12.321081,360.08,21.52,392.36,0.0,flat,train
2026-01-22,37,Georgette (Average Quality),1 mtr,5,Lahore,392.36,392.36,349.32,0.0,370.84,24.849156,392.36,0.0,flat,train
2026-01-29,37,Georgette (Average Quality),1 mtr,5,Lahore,392.36,392.36,349.32,0.0,381.6,21.52,392.36,0.0,flat,train
2026-02-04,37,Georgette (Average Quality),1 mtr,5,Lahore,392.36,392.36,349.32,0.0,392.36,0.0,392.36,0.0,flat,train
2026-02-12,37,Georgette (Average Quality),1 mtr,5,Lahore,392.36,392.36,392.36,0.0,392.36,0.0,392.36,0.0,flat,train
2026-02-19,37,Georgette (Average Quality),1 mtr,5,Lahore,392.36,392.36,392.36,0.0,392.36,0.0,392.36,0.0,flat,train
2026-02-26,37,Georgette (Average Quality),1 mtr,5,Lahore,392.36,392.36,392.36,0.0,392.36,0.0,392.36,0.0,flat,train
2026-03-05,37,Georgette (Average Quality),1 mtr,5,Lahore,392.36,392.36,392.36,0.0,392.36,0.0,392.36,0.0,flat,train
2026-03-11,37,Georgette (Average Quality),1 mtr,5,Lahore,392.36,392.36,392.36,0.0,392.36,0.0,392.36,0.0,flat,train
2026-03-18,37,Georgette (Average Quality),1 mtr,5,Lahore,392.36,392.36,392.36,0.0,392.36,0.0,392.36,0.0,flat,train
2026-03-26,37,Georgette (Average Quality),1 mtr,5,Lahore,392.36,392.36,392.36,0.0,392.36,0.0,421.04,7.309614,up,train
2026-04-02,37,Georgette (Average Quality),1 mtr,5,Lahore,421.04,392.36,392.36,7.309614,399.53,14.34,421.04,0.0,flat,train
2026-04-09,37,Georgette (Average Quality),1 mtr,5,Lahore,421.04,421.04,392.36,0.0,406.7,16.558406,421.04,0.0,flat,train
2026-04-16,37,Georgette (Average Quality),1 mtr,5,Lahore,421.04,421.04,392.36,0.0,413.87,14.34,421.04,0.0,flat,train
2026-04-23,37,Georgette (Average Quality),1 mtr,5,Lahore,421.04,421.04,392.36,0.0,421.04,0.0,421.04,0.0,flat,train
2026-04-30,37,Georgette (Average Quality),1 mtr,5,Lahore,421.04,421.04,421.04,0.0,421.04,0.0,421.04,0.0,flat,train
2026-05-07,37,Georgette (Average Quality),1 mtr,5,Lahore,421.04,421.04,421.04,0.0,421.04,0.0,421.04,0.0,flat,validation
2026-05-14,37,Georgette (Average Quality),1 mtr,5,Lahore,421.04,421.04,421.04,0.0,421.04,0.0,421.04,0.0,flat,validation
2026-05-21,37,Georgette (Average Quality),1 mtr,5,Lahore,421.04,421.04,421.04,0.0,421.04,0.0,421.04,0.0,flat,validation
2026-06-04,37,Georgette (Average Quality),1 mtr,5,Lahore,421.04,421.04,421.04,0.0,421.04,0.0,421.04,0.0,flat,test
2026-06-11,37,Georgette (Average Quality),1 mtr,5,Lahore,421.04,421.04,421.04,0.0,421.04,0.0,424.98,0.935778,up,test
2026-06-18,37,Georgette (Average Quality),1 mtr,5,Lahore,424.98,421.04,421.04,0.935778,422.025,1.97,424.98,0.0,flat,test
2026-07-02,37,Georgette (Average Quality),1 mtr,5,Lahore,424.98,424.98,421.04,0.0,423.01,2.27476,,,,test
2025-10-23,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,,,,,,350.0,0.0,flat,train
2025-10-30,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,,0.0,350.0,0.0,350.0,0.0,flat,train
2025-11-06,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,,0.0,350.0,0.0,350.0,0.0,flat,train
2025-11-13,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,,0.0,350.0,0.0,350.0,0.0,flat,train
2025-11-20,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,train
2025-11-27,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,train
2025-12-04,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,train
2025-12-11,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,train
2025-12-18,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,train
2025-12-24,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,train
2026-01-01,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,train
2026-01-08,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,train
2026-01-15,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,train
2026-01-22,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,train
2026-01-29,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,train
2026-02-04,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,train
2026-02-12,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,train
2026-02-19,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,train
2026-02-26,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,train
2026-03-05,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,train
2026-03-11,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,train
2026-03-18,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,train
2026-03-26,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,train
2026-04-02,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,train
2026-04-09,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,train
2026-04-16,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,train
2026-04-23,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,train
2026-04-30,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,train
2026-05-07,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,validation
2026-05-14,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,validation
2026-05-21,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,validation
2026-06-04,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,test
2026-06-11,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,test
2026-06-18,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,350.0,0.0,flat,test
2026-07-02,37,Georgette (Average Quality),1 mtr,6,Faisalabad,350.0,350.0,350.0,0.0,350.0,0.0,,,,test
2025-10-23,37,Georgette (Average Quality),1 mtr,7,Sargodha,400.0,,,,,,400.0,0.0,flat,train
2025-10-30,37,Georgette (Average Quality),1 mtr,7,Sargodha,400.0,400.0,,0.0,400.0,0.0,400.0,0.0,flat,train
2025-11-06,37,Georgette (Average Quality),1 mtr,7,Sargodha,400.0,400.0,,0.0,400.0,0.0,400.0,0.0,flat,train
2025-11-13,37,Georgette (Average Quality),1 mtr,7,Sargodha,400.0,400.0,,0.0,400.0,0.0,400.0,0.0,flat,train
2025-11-20,37,Georgette (Average Quality),1 mtr,7,Sargodha,400.0,400.0,400.0,0.0,400.0,0.0,400.0,0.0,flat,train
2025-11-27,37,Georgette (Average Quality),1 mtr,7,Sargodha,400.0,400.0,400.0,0.0,400.0,0.0,400.0,0.0,flat,train
2025-12-04,37,Georgette (Average Quality),1 mtr,7,Sargodha,400.0,400.0,400.0,0.0,400.0,0.0,400.0,0.0,flat,train
2025-12-11,37,Georgette (Average Quality),1 mtr,7,Sargodha,400.0,400.0,400.0,0.0,400.0,0.0,400.0,0.0,flat,train
2025-12-18,37,Georgette (Average Quality),1 mtr,7,Sargodha,400.0,400.0,400.0,0.0,400.0,0.0,400.0,0.0,flat,train
2025-12-24,37,Georgette (Average Quality),1 mtr,7,Sargodha,400.0,400.0,400.0,0.0,400.0,0.0,400.0,0.0,flat,train
